,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
13972,3,2.0,2.0,0,0,4,7,1530,0,98033,379000,0.6666666666666666,765.0
13973,3,2.0,2.0,0,0,4,7,1760,670,98117,626000,0.6666666666666666,880.0
13974,2,1.0,1.0,0,0,3,7,920,110,98103,535000,0.5,920.0
13975,4,2.0,2.0,0,0,3,9,2740,0,98039,1230000,0.5,1370.0
13976,2,2.0,2.0,0,0,3,7,1120,60,98115,410000,1.0,560.0
13977,4,2.0,1.0,0,3,4,8,1680,1410,98006,940000,0.5,1680.0
13978,3,1.0,1.0,0,0,3,7,1060,0,98034,326250,0.3333333333333333,1060.0
13979,2,1.0,1.0,0,0,3,6,790,0,98178,200000,0.5,790.0
13980,4,2.0,1.0,0,0,5,8,2100,970,98005,880000,0.5,2100.0
13981,2,2.0,2.0,0,0,3,9,2100,0,98014,370000,1.0,1050.0
13982,2,2.0,2.0,0,0,3,8,1100,0,98055,190000,1.0,550.0
13983,2,1.0,1.0,0,0,4,6,1070,0,98002,160000,0.5,1070.0
13984,4,3.0,1.0,0,0,3,9,1520,670,98034,625000,0.75,1520.0
13985,4,4.0,2.0,0,0,3,10,2750,700,98058,590000,1.0,1375.0
13986,3,2.0,2.0,0,0,3,8,2070,0,98033,575000,0.6666666666666666,1035.0
13987,2,1.0,1.0,0,0,5,7,1190,0,98103,470000,0.5,1190.0
13988,2,1.0,1.0,0,0,4,4,600,0,98027,130000,0.5,600.0
13989,3,1.0,1.0,0,0,3,7,940,0,98056,229000,0.3333333333333333,940.0
13990,3,1.0,2.0,0,0,3,6,1280,0,98023,279900,0.3333333333333333,640.0
13991,3,1.0,1.0,0,0,3,7,1370,0,98014,307000,0.3333333333333333,1370.0
13992,3,2.0,1.0,0,0,3,7,1980,470,98014,399950,0.6666666666666666,1980.0
13993,4,2.0,1.0,0,0,3,7,1370,600,98011,405000,0.5,1370.0
13994,4,3.0,1.0,0,0,4,8,2130,780,98006,539950,0.75,2130.0
13995,2,1.0,1.0,0,0,3,6,760,0,98032,129000,0.5,760.0
13996,3,2.0,1.0,0,0,3,7,1270,0,98011,340000,0.6666666666666666,1270.0
13997,3,2.0,1.0,0,0,4,7,1310,260,98042,214950,0.6666666666666666,1310.0
13998,4,3.0,1.0,0,2,3,8,1330,980,98118,450000,0.75,1330.0
13999,3,2.0,1.0,0,0,4,7,950,950,98106,515000,0.6666666666666666,950.0
14000,4,2.0,2.0,0,0,4,9,2510,1270,98112,1400000,0.5,1255.0
14001,3,1.0,1.0,0,0,4,7,1060,0,98188,230000,0.3333333333333333,1060.0
14002,3,2.0,1.0,0,0,4,8,1880,0,98006,681000,0.6666666666666666,1880.0
14003,3,1.0,1.0,0,0,3,6,1160,0,98146,255000,0.3333333333333333,1160.0
14004,2,1.0,1.0,0,0,3,7,860,0,98103,580000,0.5,860.0
14005,2,2.0,1.0,0,0,3,7,910,680,98055,295000,1.0,910.0
14006,2,1.0,1.0,0,0,3,7,1170,0,98136,286000,0.5,1170.0
14007,3,2.0,1.0,0,0,3,7,830,360,98125,425000,0.6666666666666666,830.0
14008,2,1.0,1.0,0,0,3,7,1300,0,98003,170000,0.5,1300.0
14009,3,2.0,1.0,0,0,3,7,1660,0,98136,380000,0.6666666666666666,1660.0
14010,3,2.0,1.0,0,0,3,7,1160,0,98115,506000,0.6666666666666666,1160.0
14011,3,2.0,2.0,0,0,3,7,1950,0,98031,315000,0.6666666666666666,975.0
14012,4,2.0,2.0,0,0,3,8,2470,0,98065,449950,0.5,1235.0
14013,3,1.0,1.0,0,0,3,7,1430,0,98056,255000,0.3333333333333333,1430.0
14014,3,2.0,2.0,0,0,3,7,1090,880,98001,289000,0.6666666666666666,545.0
14015,3,2.0,1.0,0,0,4,7,1400,0,98027,389000,0.6666666666666666,1400.0
14016,3,2.0,1.0,0,2,4,7,1510,0,98022,327000,0.6666666666666666,1510.0
14017,7,3.0,2.0,0,0,4,10,5020,330,98112,2890000,0.42857142857142855,2510.0
14018,3,1.0,1.0,0,0,3,6,920,0,98118,210000,0.3333333333333333,920.0
14019,4,4.0,2.0,0,3,3,11,5980,1640,98006,1680000,1.0,2990.0
14020,4,2.0,2.0,0,0,3,7,2490,0,98056,360000,0.5,1245.0
14021,4,2.0,2.0,0,0,3,11,3030,0,98077,875000,0.5,1515.0
14022,4,2.0,1.0,0,0,3,8,1650,0,98008,550000,0.5,1650.0
14023,3,2.0,1.0,0,0,3,7,1210,0,98146,257500,0.6666666666666666,1210.0
14024,4,3.0,2.0,0,0,4,8,2090,900,98144,1080000,0.75,1045.0
14025,2,1.0,1.0,0,0,5,6,1060,0,98042,202950,0.5,1060.0
14026,4,2.0,1.0,0,0,5,8,1340,1340,98117,622000,0.5,1340.0
14027,4,2.0,1.0,0,0,3,8,1410,380,98072,455000,0.5,1410.0
14028,3,2.0,2.0,0,3,3,10,2690,0,98074,805000,0.6666666666666666,1345.0
14029,2,1.0,1.0,0,0,3,6,770,0,98133,257000,0.5,770.0
14030,5,2.0,1.0,0,0,4,8,1750,950,98005,744500,0.4,1750.0
14031,4,2.0,2.0,0,0,3,8,2620,0,98033,885000,0.5,1310.0
14032,2,2.0,2.0,0,0,3,8,630,300,98144,355000,1.0,315.0
14033,3,1.0,1.0,0,0,4,7,1340,0,98042,240000,0.3333333333333333,1340.0
14034,3,2.0,2.0,0,0,4,6,1470,0,98023,169000,0.6666666666666666,735.0
14035,3,2.0,2.0,0,0,4,8,2330,0,98052,639900,0.6666666666666666,1165.0
14036,3,2.0,1.0,0,0,5,7,1730,0,98031,292000,0.6666666666666666,1730.0
14037,4,2.0,2.0,0,3,3,9,2780,0,98065,563500,0.5,1390.0
14038,2,2.0,1.0,0,0,3,8,1200,0,98053,389000,1.0,1200.0
14039,4,3.0,2.0,0,0,3,10,4430,0,98039,2750000,0.75,2215.0
14040,3,2.0,2.0,0,0,4,8,1820,0,98033,661000,0.6666666666666666,910.0
14041,2,2.0,1.0,0,0,3,8,1300,0,98053,344000,1.0,1300.0
14042,1,1.0,1.0,0,0,3,5,480,200,98199,510000,1.0,480.0
14043,2,1.0,1.0,0,0,3,7,780,0,98136,289000,0.5,780.0
14044,3,2.0,2.0,0,0,3,8,1900,530,98056,365000,0.6666666666666666,950.0
14045,3,2.0,1.0,0,0,4,7,1750,0,98027,410000,0.6666666666666666,1750.0
14046,3,1.0,2.0,0,0,5,7,1010,600,98117,535610,0.3333333333333333,505.0
14047,4,2.0,2.0,0,0,3,8,2120,0,98166,397950,0.5,1060.0
14048,3,2.0,1.0,0,0,3,7,930,500,98108,284000,0.6666666666666666,930.0
14049,4,2.0,2.0,0,0,3,7,1360,0,98168,201000,0.5,680.0
14050,4,2.0,2.0,0,0,4,7,1690,840,98117,734000,0.5,845.0
14051,5,3.0,2.0,0,0,3,7,3270,0,98092,357500,0.6,1635.0
14052,5,2.0,1.0,0,0,3,8,1520,1100,98052,550120,0.4,1520.0
14053,3,2.0,1.0,0,0,3,8,1810,0,98001,300000,0.6666666666666666,1810.0
14054,3,2.0,2.0,0,0,3,8,2120,0,98030,374950,0.6666666666666666,1060.0
14055,4,2.0,2.0,0,0,3,8,2190,0,98075,602500,0.5,1095.0
14056,3,1.0,1.0,0,0,3,7,980,0,98188,221000,0.3333333333333333,980.0
14057,5,3.0,2.0,0,0,3,7,1730,500,98102,920000,0.6,865.0
14058,4,2.0,1.0,0,0,3,7,1540,0,98118,235000,0.5,1540.0
14059,3,1.0,1.0,0,0,3,7,980,0,98034,375000,0.3333333333333333,980.0
14060,4,2.0,2.0,0,0,3,8,2120,0,98029,599000,0.5,1060.0
14061,3,2.0,2.0,0,0,3,8,2090,0,98052,562100,0.6666666666666666,1045.0
14062,3,2.0,2.0,0,0,3,8,1100,520,98112,640000,0.6666666666666666,550.0
14063,3,2.0,1.0,0,0,4,7,1250,400,98168,294000,0.6666666666666666,1250.0
14064,4,2.0,2.0,0,0,3,9,3230,0,98052,714000,0.5,1615.0
14065,4,3.0,1.0,0,3,3,9,1130,1660,98177,970000,0.75,1130.0
14066,4,2.0,2.0,0,0,3,7,1600,0,98022,280000,0.5,800.0
14067,4,2.0,2.0,0,0,3,7,1790,0,98031,260000,0.5,895.0
14068,3,2.0,2.0,0,0,4,7,2060,0,98023,294000,0.6666666666666666,1030.0
14069,4,1.0,2.0,0,2,5,5,1370,0,98092,255500,0.25,685.0
14070,5,5.0,2.0,1,4,4,11,4440,1760,98008,3300000,1.0,2220.0
14071,3,2.0,1.0,0,0,3,7,1510,0,98077,450000,0.6666666666666666,1510.0
14072,3,1.0,1.0,0,0,3,7,1280,0,98072,368000,0.3333333333333333,1280.0
14073,4,2.0,1.0,0,0,3,8,1370,810,98004,830000,0.5,1370.0
14074,2,2.0,1.0,0,0,4,6,1130,310,98146,282500,1.0,1130.0
14075,3,2.0,1.0,0,0,4,7,1580,0,98024,335000,0.6666666666666666,1580.0
14076,2,2.0,1.0,0,0,5,6,790,790,98116,558000,1.0,790.0
14077,4,2.0,2.0,0,0,4,7,1730,0,98146,270000,0.5,865.0
14078,2,1.0,1.0,0,0,3,4,700,0,98031,152000,0.5,700.0
14079,4,2.0,2.0,0,0,4,7,2030,0,98034,493000,0.5,1015.0
14080,4,2.0,2.0,0,0,3,10,2500,0,98006,740000,0.5,1250.0
14081,3,2.0,2.0,0,2,3,9,2090,515,98033,789800,0.6666666666666666,1045.0
14082,2,1.0,1.0,0,0,3,6,910,0,98117,275000,0.5,910.0
14083,6,2.0,2.0,0,0,4,11,3560,0,98112,1500000,0.3333333333333333,1780.0
14084,3,2.0,1.0,0,0,5,7,620,520,98107,424000,0.6666666666666666,620.0
14085,2,1.0,1.0,0,4,4,5,1000,0,98116,715000,0.5,1000.0
14086,4,2.0,2.0,0,0,3,9,3010,0,98056,600000,0.5,1505.0
14087,2,2.0,1.0,0,4,4,9,1760,350,98146,802000,1.0,1760.0
14088,3,1.0,1.0,0,0,4,6,910,0,98188,165000,0.3333333333333333,910.0
14089,4,3.0,2.0,0,0,4,8,1370,680,98112,750000,0.75,685.0
14090,2,1.0,1.0,0,0,2,7,780,310,98074,405000,0.5,780.0
14091,3,2.0,2.0,0,0,3,9,2100,0,98072,521900,0.6666666666666666,1050.0
14092,3,1.0,1.0,0,0,3,7,1000,0,98034,275000,0.3333333333333333,1000.0
14093,5,3.0,2.0,0,0,4,9,2330,2080,98058,600000,0.6,1165.0
14094,3,2.0,1.0,0,0,3,8,1800,0,98058,442500,0.6666666666666666,1800.0
14095,2,1.0,1.0,0,0,3,6,920,0,98178,229950,0.5,920.0
14096,3,2.0,1.0,0,0,4,7,1410,0,98042,274950,0.6666666666666666,1410.0
14097,3,2.0,2.0,0,0,4,8,1860,0,98070,407185,0.6666666666666666,930.0
14098,4,2.0,1.0,0,0,4,7,1240,860,98072,468000,0.5,1240.0
14099,2,1.0,1.0,0,0,3,7,1030,0,98117,450000,0.5,1030.0
14100,2,1.0,1.0,0,0,5,7,940,0,98022,219950,0.5,940.0
14101,2,2.0,2.0,0,0,3,7,1340,0,98028,275000,1.0,670.0
14102,2,1.0,1.0,0,0,3,6,850,0,98178,229950,0.5,850.0
14103,3,2.0,1.0,0,0,3,7,1430,700,98102,675000,0.6666666666666666,1430.0
14104,4,2.0,2.0,0,0,3,8,2430,0,98058,412950,0.5,1215.0
14105,5,2.0,2.0,0,0,3,8,2290,0,98052,670000,0.4,1145.0
14106,3,2.0,1.0,0,0,4,7,1230,0,98008,420000,0.6666666666666666,1230.0
14107,3,2.0,1.0,0,0,4,6,1150,0,98070,358000,0.6666666666666666,1150.0
14108,3,2.0,2.0,0,0,3,9,2120,0,98052,680000,0.6666666666666666,1060.0
14109,2,1.0,1.0,0,0,3,7,980,0,98105,380000,0.5,980.0
14110,3,2.0,2.0,0,0,3,8,2130,0,98077,515000,0.6666666666666666,1065.0
14111,2,1.0,1.0,0,0,4,7,1050,0,98146,325000,0.5,1050.0
14112,3,2.0,1.0,0,0,4,7,1820,0,98004,875000,0.6666666666666666,1820.0
14113,3,2.0,2.0,0,0,3,7,1710,500,98106,426000,0.6666666666666666,855.0
14114,5,2.0,1.0,0,0,4,8,1610,880,98040,868500,0.4,1610.0
14115,4,3.0,2.0,0,0,3,11,4140,0,98092,657500,0.75,2070.0
14116,2,1.0,1.0,0,0,3,6,860,350,98118,366000,0.5,860.0
14117,2,1.0,1.0,0,0,3,6,1010,0,98118,385000,0.5,1010.0
14118,4,2.0,1.0,0,0,3,7,1300,750,98058,300000,0.5,1300.0
14119,3,2.0,2.0,0,0,4,9,1500,560,98102,810000,0.6666666666666666,750.0
14120,4,2.0,1.0,0,0,3,6,860,700,98115,460000,0.5,860.0
14121,3,2.0,2.0,0,0,4,8,1780,0,98029,459000,0.6666666666666666,890.0
14122,3,2.0,1.0,0,0,4,8,1460,0,98092,260000,0.6666666666666666,1460.0
14123,4,2.0,2.0,0,0,3,9,3030,0,98074,557865,0.5,1515.0
14124,4,1.0,2.0,0,0,4,7,980,0,98144,295000,0.25,490.0
14125,4,2.0,1.0,0,0,5,7,1450,0,98133,375000,0.5,1450.0
14126,3,2.0,2.0,0,0,4,9,3230,0,98006,2110000,0.6666666666666666,1615.0
14127,2,2.0,3.0,0,0,3,7,1520,0,98133,307300,1.0,506.6666666666667
14128,4,1.0,2.0,0,0,3,7,1410,0,98032,225000,0.25,705.0
14129,3,2.0,2.0,0,0,3,7,1390,0,98045,290000,0.6666666666666666,695.0
14130,4,2.0,2.0,0,0,4,7,1510,720,98144,690000,0.5,755.0
14131,4,2.0,2.0,0,0,4,8,2110,0,98040,825000,0.5,1055.0
14132,3,2.0,1.0,0,0,4,7,1370,900,98177,645000,0.6666666666666666,1370.0
14133,4,2.0,1.0,0,0,5,8,1320,1210,98006,590000,0.5,1320.0
14134,5,2.0,1.0,0,0,3,7,1180,720,98105,667000,0.4,1180.0
14135,4,2.0,2.0,0,0,3,9,2390,0,98074,664000,0.5,1195.0
14136,4,2.0,1.0,0,3,3,8,1580,1580,98178,452100,0.5,1580.0
14137,2,1.0,2.0,0,0,3,7,900,0,98144,290000,0.5,450.0
14138,3,3.0,2.0,0,2,4,8,3610,0,98146,950000,1.0,1805.0
14139,3,2.0,2.0,0,0,4,7,1670,400,98103,662500,0.6666666666666666,835.0
14140,4,2.0,2.0,0,0,5,7,1850,0,98034,475000,0.5,925.0
14141,3,2.0,1.0,0,0,3,7,1140,300,98028,450000,0.6666666666666666,1140.0
14142,3,2.0,2.0,0,3,3,8,2590,0,98198,538250,0.6666666666666666,1295.0
14143,2,1.0,2.0,0,0,4,6,1140,0,98133,329950,0.5,570.0
14144,4,4.0,2.0,0,2,3,9,2760,0,98117,1100000,1.0,1380.0
14145,5,2.0,2.0,0,0,3,6,1110,200,98106,307000,0.4,555.0
14146,3,2.0,1.0,0,0,3,7,1270,600,98118,433000,0.6666666666666666,1270.0
14147,3,2.0,1.0,0,0,4,7,1280,620,98023,212000,0.6666666666666666,1280.0
14148,5,3.0,2.0,0,0,4,8,2380,480,98144,750000,0.6,1190.0
14149,3,2.0,1.0,0,0,3,7,1640,0,98042,279000,0.6666666666666666,1640.0
14150,3,1.0,2.0,0,0,4,6,1140,0,98199,476000,0.3333333333333333,570.0
14151,5,2.0,1.0,0,0,4,7,1390,1200,98198,368000,0.4,1390.0
14152,4,3.0,1.0,0,0,3,7,1320,840,98042,228950,0.75,1320.0
14153,5,4.0,2.0,0,0,4,8,3260,0,98042,568450,0.8,1630.0
14154,4,2.0,2.0,0,0,3,7,1660,0,98115,619000,0.5,830.0
14155,3,2.0,2.0,0,0,3,7,1640,0,98002,275000,0.6666666666666666,820.0
14156,4,2.0,2.0,0,0,3,8,2620,0,98001,321500,0.5,1310.0
14157,3,2.0,1.0,0,0,3,6,790,160,98108,230000,0.6666666666666666,790.0
14158,3,1.0,1.0,0,0,4,6,900,0,98002,179500,0.3333333333333333,900.0
14159,3,2.0,1.0,0,0,3,7,1220,430,98011,460000,0.6666666666666666,1220.0
14160,3,2.0,2.0,0,0,3,7,1800,0,98042,286000,0.6666666666666666,900.0
14161,3,1.0,2.0,0,0,3,7,1480,0,98122,427500,0.3333333333333333,740.0
14162,3,1.0,1.0,0,0,3,7,1040,0,98136,400000,0.3333333333333333,1040.0
14163,3,4.0,1.0,0,0,3,8,2300,0,98053,675000,1.3333333333333333,2300.0
14164,3,1.0,1.0,0,0,3,7,1240,1240,98118,350000,0.3333333333333333,1240.0
14165,4,2.0,1.0,0,0,3,8,1540,430,98028,385000,0.5,1540.0
14166,2,2.0,1.0,0,1,4,7,830,700,98119,525000,1.0,830.0
14167,2,1.0,1.0,0,0,3,6,970,0,98146,315000,0.5,970.0
14168,4,2.0,2.0,0,0,3,10,2920,0,98027,820000,0.5,1460.0
14169,3,1.0,1.0,0,0,4,7,970,0,98032,205000,0.3333333333333333,970.0
14170,2,1.0,1.0,0,0,4,6,680,0,98177,500000,0.5,680.0
14171,4,2.0,2.0,0,0,4,8,2640,0,98029,599000,0.5,1320.0
14172,3,4.0,2.0,0,2,4,11,3600,600,98112,2230000,1.3333333333333333,1800.0
14173,1,2.0,1.0,0,0,4,7,1180,800,98055,299000,2.0,1180.0
14174,3,3.0,2.0,1,2,5,8,2180,800,98166,947500,1.0,1090.0
14175,3,3.0,3.0,0,0,3,8,1630,0,98133,385000,1.0,543.3333333333334
14176,2,2.0,1.0,0,0,5,7,890,890,98116,639950,1.0,890.0
14177,2,1.0,1.0,0,0,3,8,780,430,98199,824000,0.5,780.0
14178,3,1.0,1.0,0,0,3,7,1010,0,98003,199950,0.3333333333333333,1010.0
14179,3,2.0,1.0,0,0,4,8,1480,1090,98105,1010000,0.6666666666666666,1480.0
14180,4,2.0,2.0,0,1,3,9,2440,330,98136,950000,0.5,1220.0
14181,3,2.0,2.0,0,0,4,8,2290,0,98006,822000,0.6666666666666666,1145.0
14182,4,2.0,1.0,0,0,3,7,1080,700,98136,473600,0.5,1080.0
14183,5,2.0,2.0,0,0,3,8,2150,0,98116,490000,0.4,1075.0
14184,3,2.0,1.0,0,0,3,7,1000,920,98001,245000,0.6666666666666666,1000.0
14185,4,1.0,1.0,0,0,4,7,1220,0,98001,199000,0.25,1220.0
14186,3,3.0,2.0,0,2,3,10,2440,520,98199,1340000,1.0,1220.0
14187,3,2.0,1.0,0,0,3,7,1500,0,98014,418000,0.6666666666666666,1500.0
14188,7,4.0,1.0,0,0,4,8,1830,1000,98133,450000,0.5714285714285714,1830.0
14189,3,2.0,2.0,0,0,3,8,1580,0,98030,280000,0.6666666666666666,790.0
14190,3,2.0,1.0,0,0,4,7,910,320,98022,273000,0.6666666666666666,910.0
14191,4,2.0,2.0,0,0,3,8,2910,0,98059,549000,0.5,1455.0
14192,5,2.0,2.0,0,0,4,9,2370,0,98006,913888,0.4,1185.0
14193,4,2.0,2.0,0,0,5,8,1540,390,98122,689888,0.5,770.0
14194,4,2.0,1.0,0,0,3,7,870,910,98133,305000,0.5,870.0
14195,4,2.0,2.0,0,0,3,9,2760,0,98056,602500,0.5,1380.0
14196,2,2.0,1.0,0,0,3,7,900,720,98108,355000,1.0,900.0
14197,3,2.0,2.0,0,0,3,9,2160,0,98052,756000,0.6666666666666666,1080.0
14198,4,2.0,1.0,0,0,4,7,1040,1150,98023,289950,0.5,1040.0
14199,3,2.0,2.0,0,0,3,10,3240,0,98075,800000,0.6666666666666666,1620.0
14200,2,1.0,1.0,0,0,4,6,720,0,98103,403000,0.5,720.0
14201,3,2.0,2.0,0,0,3,8,1370,40,98008,350000,0.6666666666666666,685.0
14202,5,4.0,2.0,0,0,3,10,2370,610,98115,1290000,0.8,1185.0
14203,5,2.0,1.0,0,2,3,7,1150,800,98008,525126,0.4,1150.0
14204,3,1.0,1.0,0,0,3,7,1100,0,98155,241450,0.3333333333333333,1100.0
14205,3,2.0,1.0,0,0,3,7,1400,0,98133,320000,0.6666666666666666,1400.0
14206,4,2.0,1.0,0,0,3,7,1030,680,98031,234000,0.5,1030.0
14207,5,2.0,1.0,0,0,3,6,1150,850,98144,441000,0.4,1150.0
14208,5,2.0,1.0,0,0,3,6,1150,850,98144,474500,0.4,1150.0
14209,3,1.0,2.0,0,0,4,7,1440,0,98103,705000,0.3333333333333333,720.0
14210,4,2.0,2.0,0,0,3,8,1520,0,98029,517500,0.5,760.0
14211,4,1.0,1.0,0,0,3,6,1440,0,98166,142500,0.25,1440.0
14212,2,2.0,2.0,0,0,3,7,1010,0,98056,310000,1.0,505.0
14213,4,2.0,2.0,0,0,3,9,2440,0,98052,749500,0.5,1220.0
14214,5,3.0,1.0,0,0,3,7,1560,920,98188,360000,0.6,1560.0
14215,3,1.0,1.0,0,0,5,7,1090,0,98038,267500,0.3333333333333333,1090.0
14216,3,1.0,1.0,0,0,4,6,1380,100,98168,290000,0.3333333333333333,1380.0
14217,5,2.0,1.0,0,0,4,8,1400,1400,98005,850000,0.4,1400.0
14218,4,2.0,2.0,0,0,3,8,1820,0,98119,815000,0.5,910.0
14219,5,4.0,2.0,0,1,3,11,4410,1430,98004,2200000,0.8,2205.0
14220,4,3.0,2.0,0,0,3,9,2150,830,98112,1630000,0.75,1075.0
14221,3,2.0,1.0,0,0,3,7,1220,0,98001,175000,0.6666666666666666,1220.0
14222,3,2.0,1.0,0,0,3,8,1300,530,98034,429950,0.6666666666666666,1300.0
14223,4,2.0,2.0,0,0,3,8,2900,0,98074,675000,0.5,1450.0
14224,3,2.0,1.0,0,0,3,7,1520,420,98027,580000,0.6666666666666666,1520.0
14225,4,2.0,1.0,0,0,4,6,1750,0,98166,240000,0.5,1750.0
14226,3,2.0,1.0,0,0,4,8,1210,640,98032,374000,0.6666666666666666,1210.0
14227,4,2.0,2.0,0,2,3,9,2180,1040,98199,862500,0.5,1090.0
14228,2,1.0,1.0,0,0,5,6,1080,0,98030,140000,0.5,1080.0
14229,5,4.0,2.0,0,0,3,8,3090,900,98125,740000,0.8,1545.0
14230,3,2.0,1.0,0,0,4,6,820,100,98119,589000,0.6666666666666666,820.0
14231,3,2.0,1.0,0,0,3,7,1290,0,98058,275000,0.6666666666666666,1290.0
14232,4,2.0,2.0,0,0,3,8,2090,0,98011,489900,0.5,1045.0
14233,3,2.0,2.0,0,0,3,9,1900,0,98033,545000,0.6666666666666666,950.0
14234,4,1.0,2.0,0,0,3,6,1360,0,98168,235000,0.25,680.0
14235,3,1.0,2.0,0,0,4,6,1000,0,98118,230000,0.3333333333333333,500.0
14236,4,2.0,2.0,0,0,3,7,1920,250,98122,655000,0.5,960.0
14237,2,1.0,1.0,0,0,4,5,820,0,98022,185000,0.5,820.0
14238,3,1.0,1.0,0,0,4,7,1090,0,98092,196000,0.3333333333333333,1090.0
14239,3,2.0,1.0,0,0,4,8,1290,540,98052,572000,0.6666666666666666,1290.0
14240,4,2.0,2.0,0,0,3,9,3010,0,98056,615000,0.5,1505.0
14241,4,4.0,1.0,0,0,3,9,3130,1020,98039,1950000,1.0,3130.0
14242,6,2.0,2.0,0,0,3,9,2130,800,98112,1230000,0.3333333333333333,1065.0
14243,3,2.0,2.0,0,0,4,7,1520,0,98034,375000,0.6666666666666666,760.0
14244,3,2.0,1.0,0,0,4,6,1250,0,98070,295000,0.6666666666666666,1250.0
14245,4,2.0,2.0,0,0,5,7,2230,530,98115,760000,0.5,1115.0
14246,3,2.0,1.0,0,0,3,8,1330,0,98058,347000,0.6666666666666666,1330.0
14247,3,2.0,2.0,0,0,4,7,1500,200,98117,712000,0.6666666666666666,750.0
14248,4,2.0,2.0,0,0,5,7,1210,840,98144,495000,0.5,605.0
14249,4,2.0,1.0,0,0,4,8,2040,1100,98040,925000,0.5,2040.0
14250,3,1.0,2.0,0,0,4,7,1840,190,98115,775000,0.3333333333333333,920.0
14251,4,2.0,2.0,0,0,4,6,1400,700,98126,429000,0.5,700.0
14252,3,1.0,1.0,0,0,4,7,1010,0,98003,229000,0.3333333333333333,1010.0
14253,4,2.0,1.0,0,0,3,7,1980,0,98024,400000,0.5,1980.0
14254,4,2.0,2.0,0,0,4,8,2100,0,98006,625000,0.5,1050.0
14255,2,1.0,1.0,0,0,3,7,840,0,98133,130000,0.5,840.0
14256,3,2.0,1.0,0,0,3,7,1190,500,98106,349000,0.6666666666666666,1190.0
14257,3,2.0,1.0,0,0,4,7,2140,0,98031,365000,0.6666666666666666,2140.0
14258,3,2.0,2.0,0,0,3,7,1350,460,98199,487500,0.6666666666666666,675.0
14259,3,2.0,2.0,0,0,3,8,2600,0,98059,475000,0.6666666666666666,1300.0
14260,3,2.0,1.0,0,0,3,8,1470,180,98040,685000,0.6666666666666666,1470.0
14261,3,2.0,1.0,0,0,4,7,1230,1230,98112,960000,0.6666666666666666,1230.0
14262,5,2.0,2.0,0,0,3,7,2880,1440,98115,1100000,0.4,1440.0
14263,3,2.0,2.0,0,0,3,9,2600,0,98038,428000,0.6666666666666666,1300.0
14264,3,2.0,2.0,0,0,4,7,1930,0,98011,435000,0.6666666666666666,965.0
14265,3,2.0,1.0,0,2,5,7,1260,930,98107,769950,0.6666666666666666,1260.0
14266,3,1.0,1.0,0,0,4,7,1200,220,98006,385000,0.3333333333333333,1200.0
14267,3,2.0,2.0,0,0,3,7,1670,420,98019,352000,0.6666666666666666,835.0
14268,3,2.0,2.0,0,0,3,8,2290,0,98075,622500,0.6666666666666666,1145.0
14269,3,3.0,2.0,0,0,3,9,2290,180,98074,660000,1.0,1145.0
14270,3,1.0,1.0,0,0,3,6,840,0,98023,105000,0.3333333333333333,840.0
14271,2,1.0,1.0,0,0,5,7,1400,700,98126,420000,0.5,1400.0
14272,3,2.0,1.0,0,0,4,7,1360,0,98006,499950,0.6666666666666666,1360.0
14273,6,3.0,1.0,0,0,5,9,2270,1150,98006,975000,0.5,2270.0
14274,3,3.0,2.0,0,0,5,7,1490,440,98105,665000,1.0,745.0
14275,4,2.0,1.0,0,0,4,7,1180,1000,98052,540000,0.5,1180.0
14276,4,2.0,1.0,0,0,3,7,1670,0,98028,400000,0.5,1670.0
14277,4,3.0,1.0,0,0,3,8,1650,1070,98146,469950,0.75,1650.0
14278,4,2.0,2.0,0,0,4,8,3170,0,98007,777000,0.5,1585.0
14279,2,2.0,1.0,0,0,3,7,1010,600,98108,346500,1.0,1010.0
14280,3,2.0,2.0,0,0,3,8,2370,0,98029,685000,0.6666666666666666,1185.0
14281,3,2.0,1.0,0,0,4,10,2590,0,98042,396500,0.6666666666666666,2590.0
14282,3,2.0,2.0,0,0,3,10,1990,860,98122,783500,0.6666666666666666,995.0
14283,4,2.0,2.0,0,0,3,7,1660,0,98103,575000,0.5,830.0
14284,4,4.0,2.0,0,0,3,11,5550,0,98059,1500000,1.0,2775.0
14285,3,2.0,1.0,0,0,4,7,1130,1070,98177,515000,0.6666666666666666,1130.0
14286,3,2.0,1.0,0,0,4,7,1250,770,98168,300000,0.6666666666666666,1250.0
14287,3,2.0,1.0,0,0,4,7,1760,0,98031,272000,0.6666666666666666,1760.0
14288,4,2.0,2.0,0,0,3,7,1810,0,98059,355000,0.5,905.0
14289,3,2.0,1.0,0,0,5,6,1310,0,98178,223000,0.6666666666666666,1310.0
14290,4,2.0,2.0,0,0,3,7,3000,0,98038,397000,0.5,1500.0
14291,2,2.0,1.0,0,0,5,6,1080,0,98117,460000,1.0,1080.0
14292,3,3.0,2.0,0,0,4,9,1550,620,98109,848000,1.0,775.0
14293,2,1.0,1.0,0,0,5,6,740,0,98115,392800,0.5,740.0
14294,3,3.0,2.0,0,0,4,11,4540,750,98053,1690000,1.0,2270.0
14295,3,3.0,2.0,0,0,4,11,4540,750,98053,1800000,1.0,2270.0
14296,3,2.0,2.0,0,0,3,8,2370,0,98034,577000,0.6666666666666666,1185.0
